Gene_Symbol	Ensemble_ID	UTR_ID	p-value	q-value	EPL_<pA>	GCL_RMS_<pA>	GL_<pA>	MCL_<pA>	ONL_<pA>	EPL_proximal_PUI
Cacng5	ENSMUSG00000040373.12	ENSMUSG00000040373.12_1	0.000990343713584762	0.0911116216497981	1.9297629499561	1.91679506933744	1.90314136125654	1.88935574229692	1.88223552894212	-1.85499927328297
Abhd13	ENSMUSG00000040396.12	ENSMUSG00000040396.12_1	5.59595356096652e-13	2.93787561950742e-10	1.79452054794521	1.78661087866109	1.73302107728337	1.94545454545455	1.54607508532423	-0.94132152468092
Pitpnc1	ENSMUSG00000040430.18	ENSMUSG00000040430.18_1	1.60749560357954e-11	7.52307942475226e-09	1.82745098039216	2	1.90079365079365	1.69565217391304	1.90557939914163	-1.11803367911676
Rabggta	ENSMUSG00000040472.15	ENSMUSG00000040472.15_1	0.000392406581020732	0.042379910750239	1.75175644028103	1.85851318944844	1.77669111654442	1.83450704225352	1.80099502487562	-0.794724945856735
Cfap69	ENSMUSG00000040473.15	ENSMUSG00000040473.15_2	2.55197431334408e-08	7.52832422436503e-06	1.68468468468468	1.61309523809524	1.66666666666667	1.47967479674797	1.76373626373626	-0.548430769626295
Bptf	ENSMUSG00000040481.17	ENSMUSG00000040481.17_2	5.94060602397519e-33	7.58021328659235e-30	1.15123456790123	1.7039586919105	1.62417374881964	1.2034632034632	1.65343915343915	2.6458321435242
March9	ENSMUSG00000040502.5	ENSMUSG00000040502.5_1	2.2709432221564e-17	1.67595609795142e-14	1.10208333333333	1.22668393782383	1.10316265060241	1.104	1.20902612826603	1.55551565619437
Otud6b	ENSMUSG00000040550.16	ENSMUSG00000040550.16_1	6.99603325371317e-52	1.11446809731651e-48	1.49372384937239	1.62197802197802	1.6865671641791	1.70142180094787	1.3970080552359	0.0180346273537602
Wbscr27	ENSMUSG00000040557.14	ENSMUSG00000040557.14_1	4.60396543415747e-17	3.34708287063248e-14	1.43518518518519	1.67741935483871	1.29508196721311	1.33584905660377	1.06521739130435	0.184616904832859
Abcb1a	ENSMUSG00000040584.8	ENSMUSG00000040584.8_1	4.53032991067425e-09	1.5312515098079e-06	1.4989939637827	1.57815442561205	1.65902578796562	1.66666666666667	1.64298093587522	0.00289117629700343
Pogk	ENSMUSG00000040596.15	ENSMUSG00000040596.15_2	2.70040817004475e-26	2.96774857887918e-23	1.76288659793814	1.77868852459016	1.56818181818182	1.77631578947368	1.19811320754717	-0.821928094887362
Pck2	ENSMUSG00000040618.7	ENSMUSG00000040618.7_1	1.34154773369011e-14	8.2236876075204e-12	1.16494845360825	1.25377229080933	1.14652567975831	1	1.26736111111111	1.15216701743631
Efhd2	ENSMUSG00000040659.3	ENSMUSG00000040659.3_1	3.98820192566188e-34	5.22853272454273e-31	1.91469194312796	1.96271076523995	1.95664941966159	1.96729222520107	1.97209302325581	-1.70913233907177
Phc1	ENSMUSG00000040669.14	ENSMUSG00000040669.14_1	2.5037573697881e-28	2.8818247326261e-25	1.60496613995485	1.47590361445783	1.75387596899225	1.89108910891089	1.4987146529563	-0.306015371959663
Dnajc16	ENSMUSG00000040697.10	ENSMUSG00000040697.10_1	1.31466817264029e-25	1.42115629462416e-22	1.88976377952756	1.54897959183673	1.50052687038988	1.74934036939314	1.55081300813008	-1.46299970927811
RP23-242O9.1	ENSMUSG00000040720.15	ENSMUSG00000040720.15_2	2.0423813448273e-28	2.36303521596519e-25	1.35238095238095	1.55482815057283	1.28411214953271	1.15	1.38655462184874	0.436062588723922
Kcna2	ENSMUSG00000040724.5	ENSMUSG00000040724.5_1	2.20064194231362e-06	0.000413720685154961	1.95778894472362	1.99827288428325	1.96178107606679	1.96656050955414	1.98371335504886	-2.23579035065171
Dennd6a	ENSMUSG00000040818.10	ENSMUSG00000040818.10_2	1.4684299612945e-27	1.65785742630149e-24	1.02631578947368	1.47959183673469	1.76111111111111	1.14285714285714	1.47826086956522	2.32192809488736
Szrd1	ENSMUSG00000040842.17	ENSMUSG00000040842.17_1	2.11336936285254e-41	3.09397274721612e-38	1.44347826086957	1.76470588235294	1.49858889934149	1.66990291262136	1.38783269961977	0.162835248286589
Sft2d2	ENSMUSG00000040848.11	ENSMUSG00000040848.11_1	3.54186357492376e-23	3.5029030755996e-20	1.66494845360825	1.45112781954887	1.67142857142857	1.04545454545455	1.72866894197952	-0.488986846834999
Gfer	ENSMUSG00000040888.9	ENSMUSG00000040888.9_1	2.11951086824029e-16	1.48577711863644e-13	1.38541666666667	1.55294117647059	1.47946469773881	1.45060658578856	1.60925039872408	0.33538765723587
Rcc2	ENSMUSG00000040945.13	ENSMUSG00000040945.13_1	9.02234050481202e-24	9.12158625036495e-21	1.79770114942529	1.69957983193277	1.85069444444444	1.90368271954674	1.71960784313726	-0.983605032441165
Sh3kbp1	ENSMUSG00000040990.17	ENSMUSG00000040990.17_1	1.73588059264999e-71	3.00480930587713e-68	2.1702786377709	1.90543735224586	2.23600605143722	2.16981132075472	1.50872093023256	-0.614801473296464
Ghitm	ENSMUSG00000041028.16	ENSMUSG00000041028.16_1	9.52805327187742e-41	1.38061491909504e-37	1.76638947979114	1.83419065338733	1.79228873749819	1.76652066273091	1.74691358024691	-0.856571358968683
Wwp1	ENSMUSG00000041058.15	ENSMUSG00000041058.15_1	2.17203253213875e-68	3.70765953236085e-65	3.32470588235294	3.01555023923445	3.16929547844374	3.50335570469799	2.89247311827957	2.24497367160258
H2afv	ENSMUSG00000041126.16	ENSMUSG00000041126.16_1	1.66611810083948e-26	1.84272661952847e-23	1.17910834629342	1.24025311288018	1.20363749417068	1.1758034026465	1.16539923954373	1.09736419622144
Pnmal1	ENSMUSG00000041141.7	ENSMUSG00000041141.7_1	3.67005341396009e-07	8.80812819350423e-05	1.83348095659876	1.82298288508557	1.85545454545455	1.88921713441654	1.78282009724473	-1.15867041269586
Elovl6	ENSMUSG00000041220.10	ENSMUSG00000041220.10_1	3.34469257404553e-37	4.64912267792329e-34	1.76658476658477	1.86516853932584	1.95017793594306	1.77979568671964	1.88616714697406	-0.855141775756849
Mul1	ENSMUSG00000041241.12	ENSMUSG00000041241.12_2	4.65297943073916e-09	1.5591453671341e-06	1.2880658436214	1.29555236728838	1.19223300970874	1.21705426356589	1.31278195488722	0.649620250089733
Zfp236	ENSMUSG00000041258.17	ENSMUSG00000041258.17_1	1.53134523987608e-37	2.14541468106639e-34	1.94308943089431	1.68531468531469	1.5450643776824	1.12745098039216	1.68923076923077	-1.9351823597917
Ttc1	ENSMUSG00000041278.10	ENSMUSG00000041278.10_1	2.07201751462794e-07	5.20076396171613e-05	1.1095041322314	1.0551724137931	1.1176112126752	1.06115702479339	1.07355021216407	1.5
Cdk13	ENSMUSG00000041297.8	ENSMUSG00000041297.8_1	2.26105259276822e-10	9.36075773406044e-08	1.54545454545455	1	1.39506172839506	1.54320987654321	1.53521126760563	-0.126878296122892
Gtf3c3	ENSMUSG00000041303.7	ENSMUSG00000041303.7_1	4.33583058458494e-15	2.75758825179602e-12	1.48739495798319	1.46	1.63489208633094	1.37669376693767	1.59245283018868	0.0360748928779172
Pcf11	ENSMUSG00000041328.16	ENSMUSG00000041328.16_2	4.00066395059461e-30	4.78479408491115e-27	1.7125	1.86815415821501	1.90777576853526	1.54794520547945	1.62204724409449	-0.636509247203208
Tmem29	ENSMUSG00000041353.12	ENSMUSG00000041353.12_1	4.54865333581542e-37	6.30898217677599e-34	1.29957805907173	1.45194508009153	1.57637286571297	1.48177083333333	1.52792413066386	0.610714509468057
Pum3	ENSMUSG00000041360.7	ENSMUSG00000041360.7_1	1.25463123316478e-46	1.91958578674211e-43	1.76296296296296	1.24722222222222	1.20537124802528	1.12230215827338	1.18426966292135	-0.828022799391319
Wapl	ENSMUSG00000041408.18	ENSMUSG00000041408.18_1	9.0771164461387e-15	5.65504354594441e-12	1.71428571428571	1.78225806451613	1.80094043887147	1.89007092198582	1.63761467889908	-0.649170637284873
Dicer1	ENSMUSG00000041415.10	ENSMUSG00000041415.10_1	1.59154172290807e-14	9.69747075899115e-12	1.88268156424581	1.78298611111111	1.83904109589041	1.46987951807229	1.77511961722488	-1.42672566832353
Pik3r1	ENSMUSG00000041417.15	ENSMUSG00000041417.15_1	2.6450216731493e-13	1.41773161680803e-10	1.80670103092784	1.96666666666667	1.87195467422096	1.84265734265734	1.93743139407245	-1.02334661772402
Tardbp	ENSMUSG00000041459.15	ENSMUSG00000041459.15_1	1.22048724916603e-10	5.24809517141393e-08	1.5193661971831	1.40993788819876	1.50663544106167	1.44910179640719	1.37644584647739	-0.0557106413342122
Fam104a	ENSMUSG00000041629.7	ENSMUSG00000041629.7_1	2.46429652377209e-61	4.09812511903298e-58	1.29636711281071	1.23352793994996	1.37316885119507	1.33131618759455	1.1426851294401	0.622375019482234
Pyroxd1	ENSMUSG00000041671.13	ENSMUSG00000041671.13_1	0.000587105391510634	0.0597123000331411	1.35964912280702	1.53191489361702	1.56957928802589	1.4	1.53508771929825	0.408567971425094
Coq5	ENSMUSG00000041733.10	ENSMUSG00000041733.10_1	1.77241652832221e-34	2.33781740085699e-31	1.65450121654501	1.65792349726776	1.78244876510772	1.54516640253566	1.7704280155642	-0.45847213013622
Pde3a	ENSMUSG00000041741.10	ENSMUSG00000041741.10_1	2.39497513441264e-11	1.10408353696423e-08	1.625	1.27884615384615	1.60264900662252	1.0625	1.63793103448276	-0.361741182401292
Utp15	ENSMUSG00000041747.3	ENSMUSG00000041747.3_1	3.28478702593899e-20	2.82820162933347e-17	1.41847826086957	1.25	1.52663934426229	1.89189189189189	1.48262548262548	0.23474264165061
Tpp2	ENSMUSG00000041763.14	ENSMUSG00000041763.14_1	2.45479918507851e-06	0.000456592648424603	1.77866666666667	1.85665529010239	1.78210678210678	1.74594594594595	1.69847328244275	-0.901219715821743
Ubac2	ENSMUSG00000041765.6	ENSMUSG00000041765.6_1	5.82343854170866e-70	1.00279611688223e-66	1.83264746227709	1.99154135338346	1.92160892542572	1.88679245283019	1.93346303501946	-1.15505132974529
Cir1	ENSMUSG00000041777.12	ENSMUSG00000041777.12_1	0.0610680110743	1	1.05044510385757	1.08505747126437	1.08379272326351	1.11702127659574	1.1012987012987	2.07825224284
Cpsf2	ENSMUSG00000041781.9	ENSMUSG00000041781.9_1	4.59649602316926e-55	7.47390253367321e-52	1.10133333333333	1.248046875	1.09367681498829	1.3623595505618	1.34415584415584	1.55773860870997
Fam169a	ENSMUSG00000041817.14	ENSMUSG00000041817.14_1	1.64324597964274e-20	1.4378402321874e-17	1.22026431718062	1.52424942263279	1.32552870090634	1.29503105590062	1.34677419354839	0.906731865820124
Smek1	ENSMUSG00000041846.15	ENSMUSG00000041846.15_1	1.08699206050428e-09	4.06535030628602e-07	1.62231759656652	1.68055555555556	1.74018691588785	1.92086330935252	1.66132723112128	-0.35704556395681
Ipo9	ENSMUSG00000041879.13	ENSMUSG00000041879.13_1	9.82323208297906e-13	5.04914129065124e-10	1.43198090692124	1.28128078817734	1.25512820512821	1.32876712328767	1.34450402144772	0.196536083891026
Git2	ENSMUSG00000041890.17	ENSMUSG00000041890.17_1	0.00606649781584373	0.399916363759492	1.44915254237288	1.45652173913043	1.47272727272727	1.35135135135135	1.53478260869565	0.145978007568153
Tdrkh	ENSMUSG00000041912.12	ENSMUSG00000041912.12_2	2.93016579967059e-35	3.91177134256024e-32	1.6258064516129	2.02439024390244	1.53239929947461	1.6125	1.29032258064516	1.43348552152818
Wdr41	ENSMUSG00000042015.17	ENSMUSG00000042015.17_2	1.33204464176335e-56	2.17922503392484e-53	2.5933014354067	2.61894736842105	2.82512315270936	2.81385281385281	2.70621468926554	-1.97251261326934
Kank3	ENSMUSG00000042099.15	ENSMUSG00000042099.15_1	0.0216001592943204	0.937920568708191	1.81803671189146	1.81030086690464	1.77940153096729	1.82352941176471	1.78958051420839	-1.08180561375506
Ssh1	ENSMUSG00000042121.16	ENSMUSG00000042121.16_2	1.68563619258171e-10	7.09652837076901e-08	1.32575757575758	1.6304347826087	1.56164383561644	1.96666666666667	1.63366336633663	0.516210738846189
Rassf4	ENSMUSG00000042129.8	ENSMUSG00000042129.8_2	2.81715074174186e-23	2.79461353580792e-20	1.51623376623377	1.67543859649123	1.34434782608696	1.56756756756757	1.80188679245283	-0.0465547021957405
Klhl23	ENSMUSG00000042155.3	ENSMUSG00000042155.3_1	4.82265897005463e-08	1.36481248852546e-05	1.99491094147583	1.93287937743191	1.96162280701754	1.89119170984456	1.93376413570275	-3.51487367169703
Dzip1	ENSMUSG00000042156.16	ENSMUSG00000042156.16_1	0.000181211489267262	0.0226514361584078	1.5521472392638	1.47148288973384	1.55085599194361	1.35652173913043	1.49107142857143	-0.149170637284874
Papd4	ENSMUSG00000042167.6	ENSMUSG00000042167.6_2	3.30976551312346e-23	3.27666785799223e-20	1.69637883008357	1.93974175035868	1.8342776203966	1.82352941176471	1.79285714285714	-0.595091920213057
Zfp451	ENSMUSG00000042197.13	ENSMUSG00000042197.13_1	6.93015970739086e-07	0.000153849545504077	1.64173228346457	1.4	1.49415204678363	1.29787234042553	1.46153846153846	-0.416995024280536
Kdm5b	ENSMUSG00000042207.17	ENSMUSG00000042207.17_1	2.1450940715816e-19	1.76541242091166e-16	1.43346007604563	1.43326885880077	1.31381215469613	1.38586956521739	1.56761565836299	0.191664319775752
Adrbk2	ENSMUSG00000042249.11	ENSMUSG00000042249.11_3	6.75627362922064e-15	4.24293983915056e-12	1.88108108108108	1.98550724637681	1.90045592705167	1.90526315789474	1.99761336515513	-1.4306468645842
Sestd1	ENSMUSG00000042272.17	ENSMUSG00000042272.17_1	2.79989564196107e-56	4.56942968768046e-53	2.42631578947368	2.199203187251	2.34571428571429	1.50413223140496	2	-1.35639099355751
Ttc19	ENSMUSG00000042298.18	ENSMUSG00000042298.18_1	1.01672915385294e-05	0.00161659935462618	1.36917562724014	1.46481876332623	1.36870997255261	1.35344827586207	1.50738916256158	0.383582915970954
Osbpl6	ENSMUSG00000042359.18	ENSMUSG00000042359.18_1	9.07884995948402e-53	1.45533964850529e-49	1.99476439790576	1.52112676056338	1.88564476885645	1.3302752293578	1.62777777777778	-3.28871441401787
Snx18	ENSMUSG00000042364.11	ENSMUSG00000042364.11_1	3.46881939040278e-27	3.88507771725111e-24	1.92842105263158	1.91810344827586	1.93665158371041	1.69364161849711	1.95147313691508	-1.82930977122323
Rbm7	ENSMUSG00000042396.10	ENSMUSG00000042396.10_1	7.87959864731175e-21	7.06012038799132e-18	1.76271186440678	1.83975084937712	1.89142290530491	1.80653266331658	1.90254237288136	-0.838716135428295
Mios	ENSMUSG00000042447.13	ENSMUSG00000042447.13_1	2.76355518745686e-16	1.92896152084489e-13	1.36734693877551	1.82352941176471	1.58842443729904	1.96428571428571	1.488	0.376036243278207
Cd2bp2	ENSMUSG00000042502.10	ENSMUSG00000042502.10_1	5.17991477027033e-27	5.77042505408114e-24	1.64959016393443	1.79977876106195	1.75911949685535	1.56779661016949	1.66424242424242	-0.443309100291129
Sdhaf3	ENSMUSG00000042505.6	ENSMUSG00000042505.6_1	1.96888662842209e-05	0.00291395221006469	1.1118760757315	1.07861635220126	1.04931506849315	1.05660377358491	1.07083333333333	1.48481317547824
Golga7b	ENSMUSG00000042532.14	ENSMUSG00000042532.14_1	5.85195295713725e-34	7.65435446793552e-31	1.78523489932886	1.59711286089239	1.67258261933905	1.83248299319728	1.69822485207101	-0.931108428546061
Ube2q1	ENSMUSG00000042572.12	ENSMUSG00000042572.12_1	0.000225758800111359	0.0271710418067883	1.27148288973384	1.26120358514725	1.2220894095147	1.26551094890511	1.2496328928047	0.710785613876938
Cux2	ENSMUSG00000042589.18	ENSMUSG00000042589.18_1	1.15489068082285e-12	5.91304028581299e-10	1.49732620320856	1.84745762711864	1.6761421319797	1.53951890034364	1.67753623188406	0.00767398216671836
Sh2b3	ENSMUSG00000042594.16	ENSMUSG00000042594.16_1	8.62043754496336e-44	1.28703132546303e-40	1.125	1.97321428571429	1.30434782608696	1.37272727272727	1.72183098591549	1
Kcna4	ENSMUSG00000042604.5	ENSMUSG00000042604.5_1	2.05324462375541e-06	0.000388063233889772	1.67647058823529	1.78181818181818	1.5668449197861	1.65591397849462	1.7037037037037	-0.520910087847314
Oscp1	ENSMUSG00000042616.8	ENSMUSG00000042616.8_1	0.0103182639116106	0.629414098608245	1.2734375	1.15301724137931	1.15438596491228	1.15833333333333	1.20215633423181	0.692331925117663
Acad12	ENSMUSG00000042647.13	ENSMUSG00000042647.13_3	3.09833929617201e-32	3.88841581669588e-29	1.20212765957447	1.98	1.62977099236641	1	1.60869565217391	0.962999709278112
Alkbh5	ENSMUSG00000042650.3	ENSMUSG00000042650.3_1	3.60832977674739e-14	2.12891456828096e-11	1.37676056338028	1.39068100358423	1.3952802359882	1.58333333333333	1.61979166666667	0.360422964401465
Sipa1l1	ENSMUSG00000042700.16	ENSMUSG00000042700.16_2	6.10816692779749e-10	2.40661776955221e-07	2.44891304347826	2.27352185089974	2.26266416510319	2.14160839160839	2.37853107344633	0.635703500624107
Ttc9	ENSMUSG00000042734.6	ENSMUSG00000042734.6_1	8.23639698809997e-65	1.38618561309723e-61	1.55603448275862	1.75465838509317	1.59938837920489	1.6969696969697	1.20842572062084	-0.16096404744368
RP23-343E20.2	ENSMUSG00000042742.7	ENSMUSG00000042742.7_1	3.43998129820337e-09	1.19367351047657e-06	1.0233918128655	1.272	1.25161290322581	1.23622047244094	1.21782178217822	2.5351946639457
Tmem108	ENSMUSG00000042757.16	ENSMUSG00000042757.16_2	3.32480209298894e-27	3.7271031462406e-24	1.35064935064935	1.34722222222222	1.54081632653061	1.74946921443737	1.42023346303502	0.438425884613567
Maneal	ENSMUSG00000042763.9	ENSMUSG00000042763.9_1	1.90559334315647e-14	1.15097837926651e-11	1.88196721311475	1.86929133858268	1.81755593803787	1.9520697167756	1.78600823045267	-1.44215845193624
Exog	ENSMUSG00000042787.14	ENSMUSG00000042787.14_1	2.00796469519425e-07	5.09528300876885e-05	1.625	1.72815533980583	1.77777777777778	1.6793893129771	1.88995215311005	-0.361233012235545
Rnf214	ENSMUSG00000042790.16	ENSMUSG00000042790.16_1	0.00038796565284899	0.0422882561605399	1.65470852017937	1.77627118644068	1.74039735099338	1.76190476190476	1.64285714285714	-0.457135062987059
Lgr6	ENSMUSG00000042793.13	ENSMUSG00000042793.13_1	4.51347385502779e-48	6.99137100143805e-45	1.90207715133531	1.93501529051988	1.73913043478261	1.73225806451613	1.89807692307692	-1.59210461372428
Aqp11	ENSMUSG00000042797.9	ENSMUSG00000042797.9_1	4.01196977967735e-17	2.92873793916447e-14	1.45812807881773	1.11267605633803	1.35017626321974	1.35772357723577	1.21130378933847	1.3939168122797
Hecw2	ENSMUSG00000042807.15	ENSMUSG00000042807.15_2	5.66156810951499e-19	4.58020860059763e-16	1.93137254901961	1.65714285714286	1.47318611987382	1.96875	1.74285714285714	-1.79248125036058
Lrrtm3	ENSMUSG00000042846.8	ENSMUSG00000042846.8_1	1.27808991908743e-23	1.28192418884469e-20	1.62589928057554	1.28857142857143	1.27150084317032	1.51219512195122	1.10810810810811	-0.36575558203705
Aida	ENSMUSG00000042901.10	ENSMUSG00000042901.10_1	0.0380924988284273	1	1.15	1.13322368421053	1.09424083769634	1.08988764044944	1.12	1.23501336693825
Gng2	ENSMUSG00000043004.13	ENSMUSG00000043004.13_1	2.23150287922505e-32	2.80946212494433e-29	1.62222222222222	1.52826510721248	1.50695517774343	1.46575342465753	1.27442528735632	-0.357874554128255
Tmem186	ENSMUSG00000043140.10	ENSMUSG00000043140.10_1	1.59955131353064e-09	5.83836229438685e-07	1.92857142857143	1.82067510548523	1.90107913669065	1.99029126213592	1.76824034334764	-1.70299617983792
Tmem64	ENSMUSG00000043252.8	ENSMUSG00000043252.8_1	9.77477856450797e-36	1.31959510620858e-32	1.83333333333333	1.52586206896552	1.66809421841542	1.77570093457944	1.43224092116918	-1.1421042144691
Pigv	ENSMUSG00000043257.15	ENSMUSG00000043257.15_1	1.28053090998615e-08	3.98245113005693e-06	1.6551724137931	1.21428571428571	1.43835616438356	1.95238095238095	1.49258160237389	-0.451892342370348
Fbrsl1	ENSMUSG00000043323.16	ENSMUSG00000043323.16_1	5.09548459244925e-24	5.19739428429824e-21	1.31123919308357	1.24363233665559	1.38757396449704	1.55656108597285	1.27001356852103	0.57116530664585
Usp48	ENSMUSG00000043411.15	ENSMUSG00000043411.15_5	6.87005247615497e-23	6.72578137415571e-20	1.73142857142857	1.93864370290635	1.89647326507395	1.87755102040816	1.88805031446541	-0.717884470431465
Tril	ENSMUSG00000043496.7	ENSMUSG00000043496.7_1	6.4356998410917e-19	5.19360977176101e-16	2.16623600344531	2.42283950617284	2.22949816401469	2.02424242424242	2.25771812080537	0.86935069267778
Mdga1	ENSMUSG00000043557.15	ENSMUSG00000043557.15_2	1.56849139172749e-26	1.73631997064233e-23	1.80314960629921	1.4390243902439	1.72279260780287	1.65948275862069	1.44715447154472	-1.00352737876698
Pde12	ENSMUSG00000043702.9	ENSMUSG00000043702.9_1	6.62764219901151e-98	1.19098730316237e-94	1.47971360381862	1.05102763997165	1.22090059473237	1.10960757780785	1.10233918128655	1.44064837726966
Trp53bp1	ENSMUSG00000043909.16	ENSMUSG00000043909.16_2	0.0146695089180785	0.777483972658162	1.1889400921659	1.20518867924528	1.19446579554189	1.12302839116719	1.16279069767442	1.04646380086358
Thrap3	ENSMUSG00000043962.16	ENSMUSG00000043962.16_2	1.23055592174743e-10	5.27908490429649e-08	1.79874213836478	1.70184696569921	1.7483498349835	1.58585858585859	1.78555304740406	-0.9859928119152
Pura	ENSMUSG00000043991.4	ENSMUSG00000043991.4_1	0.00162751078305967	0.138338416560072	1.15807560137457	1.16621253405995	1.20463709677419	1.31007751937985	1.17324561403509	1.1939628268308
Mgat2	ENSMUSG00000043998.10	ENSMUSG00000043998.10_1	0.028772775549962	1	1.78616352201258	1.84536082474227	1.83781706379708	1.87676056338028	1.85248226950355	-0.931509548586301
Mrpl50	ENSMUSG00000044018.3	ENSMUSG00000044018.3_1	1.54445738342244e-60	2.55453251218071e-57	1.53727144866385	1.64502875924404	1.58282208588957	1.39778129952456	1.34910714285714	-0.10743918383957
Gpr22	ENSMUSG00000044067.6	ENSMUSG00000044067.6_1	4.07639006382236e-18	3.16735507958997e-15	1.70967741935484	1.225	1.39457831325301	1.19827586206897	1.73333333333333	-0.621962791443044
Foxo1	ENSMUSG00000044167.6	ENSMUSG00000044167.6_1	8.94520741545069e-33	1.13604134176224e-29	1.23423423423423	1.5873786407767	1.7958833619211	1.93939393939394	1.64091403699674	0.835688626269315
Ubr3	ENSMUSG00000044308.17	ENSMUSG00000044308.17_2	1.21699539690251e-39	1.73421844058608e-36	2.50069541029207	2.30248091603053	2.38355745721271	2.59908436886854	2.42068965517241	-0.522294797138588
Cxxc4	ENSMUSG00000044365.15	ENSMUSG00000044365.15_1	9.42328313130368e-13	4.8624140957527e-10	1.83259911894273	1.93518518518519	1.76053639846743	1.83620689655172	1.81659388646288	-1.14222669473435
N6amt1	ENSMUSG00000044442.11	ENSMUSG00000044442.11_2	4.06519685557802e-41	5.92299181857717e-38	1.4020618556701	1.98449612403101	1.85099337748344	2	1.69950738916256	0.283291985703152
Fam160a2	ENSMUSG00000044465.19	ENSMUSG00000044465.19_1	4.59009806237708e-34	6.01302846171397e-31	1.3758389261745	1.50819672131148	1.20425531914894	1.49253731343284	1.52432432432432	0.364201790331392
Zfand3	ENSMUSG00000044477.11	ENSMUSG00000044477.11_1	5.39441264957383e-13	2.84285546632541e-10	1.75234521575985	1.90094979647218	1.80457227138643	1.87371134020619	1.84953703703704	-0.79788462783887
Smim7	ENSMUSG00000044600.14	ENSMUSG00000044600.14_1	6.26682226293951e-56	1.02023866440655e-52	1.50503018108652	1.74153204794164	1.54489904357067	1.55424063116371	1.53620689655172	-0.0144853767138083
Gm7334	ENSMUSG00000044645.7	ENSMUSG00000044645.7_1	0.000585414706207266	0.0597123000331411	1.11353711790393	1.22549019607843	1.09418070444104	1.17307692307692	1.11513859275053	1.45876891990401
Csrnp3	ENSMUSG00000044647.16	ENSMUSG00000044647.16_1	2.13656876786086e-08	6.38834061590396e-06	1.72932330827068	1.66666666666667	1.8099173553719	1.59459459459459	1.94339622641509	-0.702628239243129
Plppr4	ENSMUSG00000044667.12	ENSMUSG00000044667.12_1	3.65064137134434e-38	5.12550048536745e-35	1.90663900414938	1.97954122752635	1.85782556750299	1.94658753709199	1.85182049110923	-1.62561255177208
AC099860.1	ENSMUSG00000044768.16	ENSMUSG00000044768.16_1	1.07941750145996e-23	1.08589400646872e-20	1.80587275693312	1.83970276008493	1.75358166189112	1.95691202872531	1.78286852589641	-1.02219705967923
Hjurp	ENSMUSG00000044783.16	ENSMUSG00000044783.16_2	3.06788093001076e-73	5.34118069914874e-70	1.63345195729537	1.95967741935484	1.75142314990512	1.4251497005988	1.95607235142119	-0.391688029561582
Isca1	ENSMUSG00000044792.7	ENSMUSG00000044792.7_1	3.11263221825496e-61	5.16696948230324e-58	2.31177671885636	2.48095238095238	2.36608210442407	2.38095238095238	2.27753934191702	-1.21687824080193
Ankrd50	ENSMUSG00000044864.16	ENSMUSG00000044864.16_2	8.10805194730826e-10	3.11349194776637e-07	1.6039886039886	1.77874186550976	1.69107551487414	1.75	1.5864406779661	-0.302713301640436
Zfp444	ENSMUSG00000044876.15	ENSMUSG00000044876.15_2	6.59757327659847e-20	5.5947421385555e-17	1.09153318077803	1.06789250353607	1.02368421052632	1.14251207729469	1.14285714285714	1.63953630796278
Sft2d3	ENSMUSG00000044982.6	ENSMUSG00000044982.6_1	1.6381603866696e-15	1.07463321365526e-12	1.37313432835821	1.69491525423729	1.34603174603175	1.75641025641026	1.50602409638554	0.368482797083103
Magi1	ENSMUSG00000045095.16	ENSMUSG00000045095.16_3	6.63535173088367e-10	2.57451647158286e-07	1.53669724770642	1.40084388185654	1.59516129032258	1.4954954954955	1.41935483870968	-0.105108853695173
Suv420h1	ENSMUSG00000045098.18	ENSMUSG00000045098.18_3	4.35283751538082e-06	0.000779157915253167	1.92926045016077	1.89396709323583	1.90243902439024	1.85462555066079	1.82594417077176	-1.82817356697896
Slc25a26	ENSMUSG00000045100.11	ENSMUSG00000045100.11_1	2.9565144788576e-25	3.16051397789877e-22	1.60425531914894	1.69781312127237	1.77977161500816	1.48169014084507	1.7712895377129	-0.303961824582233
Insig1	ENSMUSG00000045294.11	ENSMUSG00000045294.11_1	2.02922042171049e-36	2.78206119816508e-33	1.69709543568465	1.99668874172185	1.92516129032258	1.99328859060403	1.906	-0.595713035326618
RP23-253N17.1	ENSMUSG00000045414.7	ENSMUSG00000045414.7_1	2.26134686039035e-15	1.46761411239333e-12	1.95049504950495	1.78192875760209	1.83660130718954	1.77839335180055	1.86833855799373	-2.09819860640175
Cox19	ENSMUSG00000045438.12	ENSMUSG00000045438.12_1	2.84516458012395e-16	1.98023454776627e-13	1.09119300437227	1.11820534943917	1.09430927005831	1.03807257584771	1.09685002350729	1.65406114768117
Sys1	ENSMUSG00000045503.16	ENSMUSG00000045503.16_1	5.28644520255298e-56	8.6116192349588e-53	1.03110307414105	1.13189223057644	1.08372241086587	1.13198509845663	1.0711055668174	2.4725368947482
Pou3f3	ENSMUSG00000045515.3	ENSMUSG00000045515.3_1	1.99958514676589e-06	0.000381920763032285	1.09844559585492	1.02769230769231	1.09933774834437	1.04593639575972	1.04444444444444	1.58634307055968
St7l	ENSMUSG00000045576.16	ENSMUSG00000045576.16_1	1.63041850003403e-05	0.00246193193505139	1.27860696517413	1.13692946058091	1.18449612403101	1.23267326732673	1.14252336448598	0.678467272357638
